name,price,description,link
reebok royal bb4500 hi 2 basketball shoes,89.99,"The '90s were home to some of the flashiest basketball uniforms, full of bold and daring color combinations. These Reebok shoes take a trip down memory lane and a few cues from the Pump Omni to give them a retro look. Synthetic details throughout the upper bring that old-school style and a structured feel., ['Style:', '100074735', 'Gender:', 'Men\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-royal-bb4590-hi-2-basketball-shoes-ftwwht-glegrn-soacye
court retro shoes,69.99,"The Court Retro is grounded in Reebok's tennis heritage. The minimalist silhouette has a Vortex side stripe and a heel logo that's drawn from the archives. The perforated toe panel and rubber cupsole nod to its courtside origins., ['Style:', '100074391', 'Gender:', 'Men\n', 'Eva midsole\n', 'Padded ankle collar\n', 'Rubber outsole\n', 'Upper : textile and       synthetic\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-retro-shoes-vecnav-ftwwht-pugry3
reebok royal bb 4500 hi 2 men's basketball shoes,89.99,"Show your respect for the game while keeping classic, everyday style on point. These men's mid-cut, basketball-inspired shoes are sure to be an instant favorite, with a blended leather and mesh upper weighing in for heritage comfort. Plus, a removable sockliner helps keeps feet happy all day long., ['Style:', '100074732', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-royal-bb-4500-hi-2-mens-basketball-shoes-ftwwht-uniblu-pugry2
classic leather shoes,99.99,"Clean, minimalist design keeps your look forever fresh. These Reebok Classic Leather Shoes update the iconic retro style. A supple leather upper and logos pulled from the archives give you trainers that always work, no matter what you pair them with. A slimmer toe shape, improved vamp, and an enhanced two-piece midsole give these kicks a sleek, modern profile., ['Style:', '100032947', 'Gender:', 'Unisex\n', 'Eva midsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-chalk-vecblu-vecred
classic leather shoes,89.99,"Dive into the heritage of style with the Classic Leather, showcasing the iconic silhouette with a modern twist. These shoes feature a unique blend of neutral and bold colors, catering to both purist and individualist tastes. The leather upper is accented with nubuck side stripes and a heel tab, while the recrafted tongue and quarter label add a touch of retro. The EVA midsole offers comfort, and the durable rubber outsole ensures lasting wear, ['Style:', '100075004', 'Gender:', 'Men\n', 'Eva midsole\n', 'Leather upper\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-shoes-cblack-ftwwht-aciyel
eightyone club c stomper shoes,84.90,"Style:,G55762,Gender:,Unisex
,Garment leather upper
,Lace closure with hook-and-loop cover
,Rubber outsole
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-eightyone-club-c-stomper-shoes-trgry8-pugry3-supblu
classic leather winterized shoes,109.99,"Weather? Whatever. Win your Reebok style game in these Classic Leather shoes. They've been winterized, so you don't have to worry when the conditions shift. Rugged water-repellent fabric on the upper means some drips and drops aren't going to slow you down. Outdoor-inspired details seal the deal., ['Style:', '100201048', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : textile and       suede\n', 'Water repellent treated\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-classic-leather-winterized-shoes-black-dark-matter-grey-5
nano x4 training shoes,99.99,"The Nano X4 training shoes are one of the lightest, most breathable versions of the Nano. These Reebok training shoes are designed with enhanced stability and support, without excessive design features that add weight. The new Flexweave (R) woven textile upper is ultra-lightweight, and a new midfoot ventilation panel allows better air circulation. The innovative Lift and Run Chassis system ensures optimum stability, while Floatride Energy Foam cushions every stride., ['Style:', '100204678', 'Gender:', 'Unisex\n', 'Flexweave(r) textile      upper\n', 'Floatride energy foam     midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-x4-training-shoes-black-escape-blue-digital-lime
club c grounds uk shoes,120.00,"These Reebok Club C Grounds UK shoes keep things simple yet elevated. Premium suede and gold accents make the upper feel premium. The side stripes and heel tab show up in leather for extra texture. Retro is how you'll roll, thanks to the semi-transparent gum rubber cupsole., ['Style:', '100204901', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-grounds-uk-shoes-richmarooon-moonstone-rbkbrass
club c grounds uk shoes,120.00,"These Reebok Club C Grounds UK shoes keep things simple yet elevated. Premium suede and gold accents make the upper feel premium. The side stripes and heel tab show up in leather for extra texture. Retro is how you'll roll, thanks to the semi-transparent gum rubber cupsole., ['Style:', '100201232', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-grounds-uk-shoes-vectornavy-darkginger-rbkbrass
reebok x anine bing classic nylon shoes,199.99,"Inspired by Scandinavian simplicity and American energy, Los Angeles-based fashion brand ANINE BING creates timeless essentials for modern women. These Reebok shoes are an updated version of a running-inspired classic. The nylon upper has hairy suede overlays and garment-leather hits on the side stripes and heel tab. Custom ANINE BING details add an elevated feel., ['Style:', '100200480', 'Gender:', 'Unisex\n', 'Eva midsole\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-x-anine-bing-classic-nylon-shoes-heritagenavy-classicwht-chalk
zig dynamica 4 shoes,69.99,"The future is now. Step right in and see where it takes you in these Reebok running shoes. The sleek mesh upper rides on a chunky zigzag midsole that provides a snappy, energetic ride. Lightweight FuelFoam delivers the optimal balance of cushioning and support for heel-to-toe comfort., ['Style:', 'HR1358', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-zig-dynamica-4-shoes-cblack-vecred-vecblu
energen tech plus 2 running shoes,89.99,"Make your next run the smoothest and most comfortable yet. These Reebok running shoes are built with a smooth cushioned Floatride Fuel foam midsole that delivers soft underfoot comfort. The mesh upper is engineered with areas of stretch and targeted support. A hotmelt cage provides lockdown for the midfoot without being rigid or heavy. The LuxComfort sockliner offers an extra layer of cushion for comfort that goes the distance., ['Style:', '100201565', 'Gender:', 'Men\n', 'Floatride energy foam     midsole\n', 'Rubber outsole\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-energen-tech-plus-2-running-shoes-moon-kinetic-blue-digital-lime
lt court shoes,89.99,"Archive '80s court style gets a luxe touch on these Reebok LT Court shoes. The upper is made of elevated, full grain leather. Hits of color make your look pop. The golden logos are your victory lap., ['Style:', '100201262', 'Gender:', 'Unisex\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-lt-court-shoes-chalk-vintagechalk-clgtgreen
zig dynamica 4 shoes,69.99,"The future is now. Step right in and see where it takes you in these Reebok running shoes. The sleek mesh upper rides on a chunky zigzag midsole that provides a snappy, energetic ride. Lightweight FuelFoam delivers the optimal balance of cushioning and support for heel-to-toe comfort., ['Style:', 'HR1359', 'Gender:', 'Unisex\n', 'Recycled materials\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-zig-dynamica-4-shoes-ftwwht-vecblu-pugry3
reebok glide shoes,79.99,"Style:,100201413,Gender:,Men
,Rubber outsole
",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-glide-shoes-white-grey-3-escape-blue
dmx comfort+ shoes,99.99,"You weren't meant to sit on the sidelines. Get out there and go places in these Reebok shoes. DMX cushioning moves air from heel to toe with every step to give you a springy feel underfoot. A lightweight and breathable mesh upper with a padded tongue and Achilles heel pillow keeps you feeling comfortable and light on your feet., ['Style:', '100201523', 'Gender:', 'Unisex\n', 'Dmx moving air            cushioning\n', 'Rubber outsole\n', 'Upper : mesh\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-dmx-comfort-shoes-grey-5-grey-6-grey-3
ers world shoes,150.00,"These ERS World shoes are a deep cut from the running vaults but remade with a modern take. One of our most recognizable technologies called Energy Return System is exposed, so you can literally see it at work. These sneakers are visibly different than the rest. Because Reebok., ['Style:', '100211662', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-ers-world-shoes-blue-grey-white
ers world shoes,150.00,"These ERS World shoes are a deep cut from the running vaults but remade with a modern take. One of our most recognizable technologies called Energy Return System is exposed, so you can literally see it at work. These sneakers are visibly different than the rest. Because Reebok., ['Style:', '100211663', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Textile lining\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-ers-world-shoes-red-grey-white
atr chill mid basketball shoes,120.00,"These ATR Chill basketball shoes were born out of the Reebok Above the Rim collection from the mid-'90s. This pair stays true with classic colorways, bold Vector details, organic lines and shapes. A mix of materials on the upper add texture and depth., ['Style:', '100201339', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-atr-chill-mid-basketball-shoes-white-white-white
reebok court advance shoes,90.00,"All the Reebok court design you love. These shoes mash up the icons Club C 85 and Club C Revenge to make the new Court Advance. So comfortable and cushioned with foam and DMX Microbubbles, you may want to wear them always. Hits of colour give you an extra dose of style., ['Style:', '100010618', 'Gender:', 'Unisex\n', 'Leather upper\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-court-advance-shoes-ftwwht-cdgry2-ftwwht
club c 85 shoes,79.99,"Reebok Club C 85 shoes hit the scene in 1985 as casual shoes for tennis players. Today, they're a legend off the court. This version features a premium nubuck upper to give you a luxe touch. Saturated tonal color keep your look clean and versatile., ['Style:', '100201182', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-shoes-clay-washedclay-richmaroon
club c 85 vintage shoes,99.99,"Feel like you're courtside watching your favorite players when you lace up these Reebok Club C 85 Vintage shoes. The colors hint at popular refreshments served up fresh for spectators. A terry lining and '90s-inspired tongue logo give you the retro goods., ['Style:', '100201172', 'Gender:', 'Unisex\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-85-vintage-shoes-white-chalk-vectorred
club c bulc shoes,99.99,"These Reebok shoes are proof that some things get better with age. You'll feel like these sneakers have already lived at least one life with cracked leather hits, exposed foam accents, and a faded tongue label. The upper gets a luxe touch with a mix of canvas and suede., ['Style:', '100201146', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : canvas and suede\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-club-c-bulc-shoes-grey6-grey6-black
phase court shoes,79.99,"These Reebok Phase Court shoes are like you've unearthed them from the future. Some things get better with age like lived-in but not worn-out sneakers. Bump up your court look with a master mix of leather and retro suede on the upper. Cracked leather and exposed foam in an unexpected spot give you the goods., ['Style:', '100201139', 'Gender:', 'Unisex\n', 'Rubber outsole\n', 'Upper : suede and leather\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-phase-court-shoes-chalk-vintagechalk-weatheredwh
reebok smash edge shoes,90.00,"Crisp, clean and totally Reebok. Lace up these shoes and pair them up with almost anything. An iconic Vector from the archives keep your look rooted in sporty style., ['Style:', '100216158', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-smash-edge-shoes-darkbrown-classicbeige-gum1
reebok smash edge shoes,90.00,"Crisp, clean and totally Reebok. Lace up these shoes and pair them up with almost anything. An iconic Vector from the archives keep your look rooted in sporty style., ['Style:', '100216157', 'Gender:', 'Men\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-reebok-smash-edge-shoes-alabaster-black-gum1
nano court training shoes,150.00,"Step out of the gym and onto the court in these Reebok training shoes. Created for any game you play on the court, whether that's tennis, pickleball, padel, racquetball or badminton. They have a Flexweave upper with extra support where you need it most. A herringbone Griptonite rubber outsole provides multidirectional traction to keep you firmly planted on the court., ['Style:', '100205029', 'Gender:', 'Unisex\n', 'Rubber outsole\n']",https://reebok.ca/collections/mens-shoes/products/reebok-footwear-men-nano-court-training-shoes-black-grey6-heritage-gold
